statistic_yyymm,site_id,village,birth_total,birth_total_m,birth_total_f,death_total,death_m,death_f,marry_pair,divorce_pair
統計年月,區域別,村里,出生數,出生數-男,出生數-女,死亡數,死亡數-男,死亡數-女,結婚對數,離婚對數
10607,新北市新莊區,雙鳳里,12,4,8,5,3,2,3,3
10607,新北市新莊區,自信里,3,2,1,2,2,0,4,0
10607,新北市新莊區,龍鳳里,3,1,2,2,2,0,4,1
10607,新北市新莊區,中華里,3,1,2,0,0,0,0,0
10607,新北市新莊區,中隆里,1,1,0,0,0,0,1,1
10607,新北市新莊區,中原里,4,3,1,1,1,0,2,4
10607,新北市新莊區,中信里,7,2,5,2,1,1,6,1
10607,新北市新莊區,四維里,2,2,0,3,2,1,1,0
10607,新北市新莊區,建福里,1,1,0,0,0,0,2,0
10607,新北市新莊區,中宏里,5,4,1,1,0,1,1,2
10607,新北市新莊區,中全里,3,1,2,0,0,0,1,0
10607,新北市新莊區,立泰里,8,6,2,1,1,0,0,2
10607,新北市新莊區,全泰里,2,2,0,0,0,0,1,0
10607,新北市新莊區,仁義里,3,0,3,2,1,1,1,3
10607,新北市新莊區,立基里,3,1,2,2,1,1,2,1
10607,新北市新莊區,昌明里,6,2,4,0,0,0,2,2
10607,新北市新莊區,昌平里,4,4,0,0,0,0,2,1
10607,新北市新莊區,文聖里,5,2,3,3,1,2,3,0
10607,新北市新莊區,萬安里,5,2,3,0,0,0,3,0
10607,新北市新莊區,龍安里,4,1,3,1,1,0,1,0
10607,新北市新莊區,福營里,3,0,3,1,1,0,1,1
10607,新北市新莊區,後德里,5,3,2,1,0,1,2,0
10607,新北市新莊區,建安里,8,4,4,2,1,1,3,2
10607,新北市新莊區,成德里,5,3,2,2,2,0,1,0
10607,新北市新莊區,福興里,7,2,5,1,0,1,1,2
10607,新北市新莊區,昌信里,3,2,1,2,1,1,1,0
10607,新北市新莊區,昌隆里,2,2,0,3,2,1,3,1
10607,新北市新莊區,中平里,6,4,2,3,1,2,5,1
10607,新北市新莊區,立廷里,10,8,2,5,3,2,6,2
10607,新北市新莊區,泰豐里,3,2,1,1,1,0,0,0
10607,新北市新莊區,富民里,1,1,0,2,1,1,2,2
10607,新北市新莊區,龍福里,1,0,1,2,2,0,0,0
10607,新北市新莊區,祥鳳里,0,0,0,2,2,0,2,0
10607,新北市新莊區,民全里,3,1,2,0,0,0,2,1
10607,新北市新莊區,民有里,3,3,0,3,1,2,2,0
10607,新北市新莊區,光正里,7,4,3,1,0,1,3,2
10607,新北市新莊區,光和里,3,0,3,0,0,0,1,2
10607,新北市新店區,國豐里,1,0,1,3,3,0,0,0
10607,新北市新店區,明德里,2,2,0,3,2,1,1,0
10607,新北市新店區,大豐里,3,3,0,2,1,1,2,0
10607,新北市新店區,大同里,2,0,2,3,1,2,0,2
10607,新北市新店區,江陵里,1,0,1,2,2,0,0,2
10607,新北市新店區,寶興里,6,4,2,7,3,4,3,0
10607,新北市新店區,寶安里,4,1,3,2,2,0,0,1
10607,新北市新店區,信義里,1,1,0,1,0,1,1,1
10607,新北市新店區,忠孝里,0,0,0,4,2,2,1,0
10607,新北市新店區,大鵬里,0,0,0,2,1,1,1,1
10607,新北市新店區,太平里,2,2,0,1,0,1,2,4
10607,新北市新店區,頂城里,4,3,1,2,1,1,1,2
10607,新北市新店區,下城里,6,3,3,4,2,2,1,1
10607,新北市新店區,柴埕里,6,3,3,2,1,1,1,4
10607,新北市新店區,永安里,4,1,3,3,3,0,1,2
10607,新北市新店區,公崙里,5,3,2,12,7,5,4,3
10607,新北市新店區,德安里,0,0,0,4,1,3,2,1
10607,新北市新店區,雙城里,4,2,2,4,2,2,1,2
10607,新北市新店區,日興里,2,1,1,4,2,2,3,2
10607,新北市新店區,玫瑰里,5,5,0,1,1,0,1,0
10607,新北市新店區,塗潭里,1,1,0,0,0,0,1,0
10607,新北市新店區,美潭里,4,2,2,1,1,0,2,2
10607,新北市新店區,員潭里,1,1,0,4,3,1,1,2
10607,新北市新店區,雙坑里,1,0,1,1,1,0,0,0
10607,新北市新店區,粗坑里,2,1,1,1,0,1,0,0
10607,新北市新店區,屈尺里,2,0,2,3,1,2,1,2
10607,新北市新店區,龜山里,0,0,0,0,0,0,0,0
10607,新北市新店區,廣興里,1,1,0,2,1,1,1,1
10607,新北市新店區,直潭里,0,0,0,4,1,3,1,0
10607,新北市新店區,青潭里,2,1,1,0,0,0,4,0
10607,新北市新店區,新店里,2,2,0,1,1,0,0,0
10607,新北市新店區,張南里,0,0,0,0,0,0,0,0
10607,新北市新店區,國校里,4,2,2,0,0,0,2,0
10607,新北市新店區,文中里,1,1,0,2,1,1,1,0
10607,新北市新店區,廣明里,0,0,0,0,0,0,0,0
10607,新北市新店區,文明里,1,1,0,2,1,1,4,0
10607,新北市新店區,中興里,5,2,3,1,0,1,2,0
10607,新北市新店區,新生里,2,2,0,3,1,2,3,1
10607,新北市新店區,新德里,3,2,1,3,2,1,3,1
10607,新北市新店區,張北里,11,7,4,3,2,1,5,3
10607,新北市新店區,五峯里,5,2,3,3,2,1,3,0
10607,新北市新店區,新安里,1,1,0,3,3,0,1,0
10607,新北市新店區,忠誠里,2,2,0,0,0,0,2,1
10607,新北市新店區,中正里,4,3,1,3,0,3,2,0
10607,新北市新店區,中華里,4,3,1,1,0,1,1,1
10607,新北市新店區,仁愛里,3,3,0,4,2,2,1,1
10607,新北市新店區,百忍里,5,3,2,3,2,1,2,0
10607,新北市新店區,百和里,2,1,1,3,1,2,1,3
10607,新北市新店區,福德里,2,2,0,3,2,1,1,0
10607,新北市新店區,百福里,1,0,1,0,0,0,2,2
10607,新北市新店區,福民里,0,0,0,2,2,0,0,2
10607,新北市新店區,中山里,1,1,0,2,0,2,2,1
10607,新北市新店區,和平里,2,1,1,1,1,0,0,1
10607,新北市新店區,中央里,3,3,0,4,4,0,1,3
10607,新北市新店區,明城里,1,0,1,1,0,1,0,1
10607,新北市新店區,安和里,5,2,3,3,1,2,4,0
10607,新北市新店區,吉祥里,4,2,2,1,0,1,2,0
10607,新北市新店區,寶福里,4,3,1,1,1,0,7,1
10607,新北市新店區,小城里,2,0,2,0,0,0,1,0
10607,新北市新店區,香坡里,13,7,6,7,5,2,6,2
10607,新北市新店區,建國里,1,1,0,1,0,1,4,0
10607,新北市新店區,復興里,0,0,0,5,4,1,2,1
10607,新北市新店區,美城里,4,1,3,1,1,0,5,0
10607,新北市新店區,安昌里,1,1,0,0,0,0,3,0
10607,新北市新店區,長春里,0,0,0,1,0,1,2,1
10607,新北市新店區,新和里,1,0,1,1,1,0,2,1
10607,新北市新店區,永平里,4,1,3,1,0,1,2,2
10607,新北市新店區,達觀里,4,3,1,1,0,1,2,1
10607,新北市新店區,華城里,1,1,0,1,1,0,1,0
10607,新北市樹林區,三多里,2,2,0,3,2,1,1,0
10607,新北市樹林區,三福里,3,2,1,2,1,1,1,0
10607,新北市樹林區,三興里,6,3,3,3,2,1,1,2
10607,新北市樹林區,圳安里,3,2,1,1,1,0,1,0
10607,新北市樹林區,保安里,6,6,0,5,5,0,1,1
10607,新北市樹林區,潭底里,3,2,1,5,5,0,2,0
10607,新北市樹林區,󿾵寮里,2,2,0,1,0,1,3,0
10607,新北市樹林區,樹德里,2,1,1,5,3,2,1,0
10607,新北市樹林區,樹西里,2,0,2,1,1,0,0,1
10607,新北市樹林區,樹南里,5,3,2,0,0,0,3,0
10607,新北市樹林區,樹人里,3,2,1,4,1,3,0,0
10607,新北市樹林區,坡內里,1,0,1,2,0,2,1,0
10607,新北市樹林區,樹東里,0,0,0,2,2,0,0,0
10607,新北市樹林區,大同里,3,2,1,2,1,1,2,2
10607,新北市樹林區,和平里,2,1,1,5,1,4,0,0
10607,新北市樹林區,彭厝里,4,2,2,4,3,1,5,2
10607,新北市樹林區,彭福里,6,3,3,2,1,1,2,0
10607,新北市樹林區,東山里,5,4,1,5,1,4,3,0
10607,新北市樹林區,東陽里,4,2,2,4,4,0,4,6
10607,新北市樹林區,東昇里,6,3,3,2,0,2,2,1
10607,新北市樹林區,樂山里,1,1,0,1,0,1,0,2
10607,新北市樹林區,東園里,0,0,0,1,0,1,0,2
10607,新北市樹林區,西園里,2,2,0,2,2,0,0,0
10607,新北市樹林區,南園里,15,6,9,2,2,0,5,2
10607,新北市樹林區,北園里,3,0,3,1,0,1,2,0
10607,新北市樹林區,柑園里,7,2,5,2,1,1,4,0
10607,新北市樹林區,樹北里,1,0,1,1,1,0,0,1
10607,新北市樹林區,圳福里,3,0,3,3,1,2,2,3
10607,新北市樹林區,樹興里,2,2,0,1,1,0,2,0
10607,新北市樹林區,樹福里,3,1,2,1,1,0,2,1
10607,新北市樹林區,光興里,2,2,0,1,0,1,2,0
10607,新北市樹林區,金寮里,6,1,5,3,2,1,1,3
10607,新北市樹林區,彭興里,6,4,2,4,2,2,0,2
10607,新北市樹林區,文林里,7,4,3,2,0,2,4,3
10607,新北市樹林區,山佳里,5,3,2,2,2,0,3,1
10607,新北市樹林區,中山里,6,2,4,5,3,2,0,2
10607,新北市樹林區,育英里,2,2,0,1,1,0,0,1
10607,新北市樹林區,中華里,0,0,0,1,1,0,1,3
10607,新北市樹林區,太順里,1,0,1,0,0,0,1,1
10607,新北市樹林區,圳民里,5,4,1,2,1,1,1,1
10607,新北市樹林區,圳生里,0,0,0,0,0,0,2,0
10607,新北市樹林區,三龍里,2,1,1,0,0,0,1,1
10607,新北市鶯歌區,東鶯里,2,1,1,3,0,3,0,0
10607,新北市鶯歌區,西鶯里,2,0,2,5,4,1,1,1
10607,新北市鶯歌區,南鶯里,4,2,2,1,0,1,2,1
10607,新北市鶯歌區,北鶯里,2,1,1,4,3,1,2,1
10607,新北市鶯歌區,中鶯里,0,0,0,1,0,1,1,0
10607,新北市鶯歌區,建德里,2,0,2,0,0,0,0,0
10607,新北市鶯歌區,同慶里,1,1,0,0,0,0,0,0
10607,新北市鶯歌區,永昌里,6,3,3,4,2,2,5,1
10607,新北市鶯歌區,南靖里,3,1,2,1,1,0,1,1
10607,新北市鶯歌區,尖山里,9,4,5,9,5,4,4,0
10607,新北市鶯歌區,二橋里,4,2,2,1,0,1,1,1
10607,新北市鶯歌區,二甲里,0,0,0,0,0,0,1,0
10607,新北市鶯歌區,東湖里,0,0,0,0,0,0,0,0
10607,新北市鶯歌區,大湖里,1,0,1,3,2,1,3,0
10607,新北市鶯歌區,鳳鳴里,7,5,2,5,2,3,5,2
10607,新北市鶯歌區,鳳福里,1,0,1,2,2,0,1,0
10607,新北市鶯歌區,永吉里,1,1,0,1,1,0,1,4
10607,新北市鶯歌區,中湖里,6,3,3,3,2,1,3,1
10607,新北市鶯歌區,鳳祥里,4,1,3,1,1,0,4,1
10607,新北市鶯歌區,建國里,5,3,2,0,0,0,4,0
10607,新北市三峽區,三峽里,0,0,0,0,0,0,0,0
10607,新北市三峽區,秀川里,0,0,0,1,1,0,0,0
10607,新北市三峽區,八張里,4,2,2,4,4,0,0,1
10607,新北市三峽區,中埔里,6,2,4,2,2,0,2,1
10607,新北市三峽區,弘道里,0,0,0,0,0,0,0,0
10607,新北市三峽區,永舘里,3,2,1,6,6,0,2,4
10607,新北市三峽區,礁溪里,2,1,1,1,0,1,4,2
10607,新北市三峽區,鳶山里,9,5,4,4,0,4,7,6
10607,新北市三峽區,龍埔里,8,3,5,2,1,1,3,5
10607,新北市三峽區,大埔里,2,2,0,4,0,4,2,1
10607,新北市三峽區,嘉添里,0,0,0,3,3,0,0,1
10607,新北市三峽區,添福里,2,0,2,0,0,0,1,0
10607,新北市三峽區,金圳里,1,1,0,2,2,0,0,1
10607,新北市三峽區,五寮里,0,0,0,1,1,0,0,0
10607,新北市三峽區,插角里,0,0,0,2,1,1,0,0
10607,新北市三峽區,有木里,0,0,0,1,1,0,0,0
10607,新北市三峽區,溪北里,0,0,0,2,1,1,1,0
10607,新北市三峽區,溪南里,0,0,0,1,0,1,1,0
10607,新北市三峽區,溪東里,2,2,0,1,0,1,0,0
10607,新北市三峽區,成福里,1,1,0,0,0,0,0,0
10607,新北市三峽區,安坑里,2,1,1,2,1,1,0,0
10607,新北市三峽區,竹崙里,1,0,1,2,1,1,0,0
10607,新北市三峽區,介壽里,8,4,4,7,2,5,1,2
10607,新北市三峽區,安溪里,4,3,1,4,3,1,2,2
10607,新北市三峽區,中正里,4,2,2,0,0,0,2,2
10607,新北市三峽區,二鬮里,0,0,0,1,1,0,2,2
10607,新北市三峽區,龍學里,17,10,7,3,2,1,8,2
10607,新北市三峽區,龍恩里,2,1,1,6,2,4,4,1
10607,新北市淡水區,中和里,1,1,0,0,0,0,0,0
10607,新北市淡水區,屯山里,1,1,0,1,0,1,0,1
10607,新北市淡水區,賢孝里,4,2,2,1,1,0,0,0
10607,新北市淡水區,興仁里,0,0,0,2,1,1,0,0
10607,新北市淡水區,蕃薯里,0,0,0,3,3,0,0,0
10607,新北市淡水區,義山里,0,0,0,2,2,0,1,0
10607,新北市淡水區,忠山里,0,0,0,0,0,0,0,0
10607,新北市淡水區,崁頂里,5,2,3,5,3,2,8,4
10607,新北市淡水區,埤島里,1,1,0,1,1,0,1,0
10607,新北市淡水區,新興里,2,0,2,6,3,3,4,1
10607,新北市淡水區,水碓里,4,3,1,1,1,0,1,3
10607,新北市淡水區,北投里,6,3,3,1,1,0,2,2
10607,新北市淡水區,水源里,0,0,0,1,1,0,0,0
10607,新北市淡水區,忠寮里,2,0,2,0,0,0,0,0
10607,新北市淡水區,樹興里,0,0,0,1,1,0,0,0
10607,新北市淡水區,坪頂里,1,0,1,0,0,0,0,0
10607,新北市淡水區,福德里,1,1,0,0,0,0,2,1
10607,新北市淡水區,竹圍里,1,1,0,2,0,2,1,2
10607,新北市淡水區,民生里,5,2,3,1,0,1,2,0
10607,新北市淡水區,八勢里,3,3,0,2,1,1,3,3
10607,新北市淡水區,竿蓁里,10,4,6,2,1,1,7,0
10607,新北市淡水區,鄧公里,6,2,4,6,2,4,1,1
10607,新北市淡水區,中興里,0,0,0,4,2,2,0,0
10607,新北市淡水區,長庚里,2,0,2,0,0,0,0,0
10607,新北市淡水區,清文里,1,0,1,1,1,0,2,0
10607,新北市淡水區,草東里,1,1,0,1,1,0,1,0
10607,新北市淡水區,協元里,1,1,0,3,0,3,0,0
10607,新北市淡水區,永吉里,1,0,1,0,0,0,1,0
10607,新北市淡水區,民安里,0,0,0,0,0,0,1,0
10607,新北市淡水區,新生里,0,0,0,0,0,0,0,0
10607,新北市淡水區,文化里,3,1,2,1,1,0,0,0
10607,新北市淡水區,油車里,3,1,2,3,2,1,1,0
10607,新北市淡水區,沙崙里,1,1,0,0,0,0,3,0
10607,新北市淡水區,新義里,2,2,0,3,1,2,2,2
10607,新北市淡水區,新春里,11,7,4,3,3,0,4,2
10607,新北市淡水區,新民里,3,3,0,3,1,2,3,3
10607,新北市淡水區,正德里,3,2,1,4,3,1,3,1
10607,新北市淡水區,北新里,1,0,1,1,1,0,0,1
10607,新北市淡水區,民權里,3,3,0,1,0,1,0,1
10607,新北市淡水區,幸福里,4,4,0,4,3,1,1,1
10607,新北市淡水區,學府里,3,2,1,3,0,3,3,2
10607,新北市淡水區,大庄里,4,4,0,3,3,0,2,1
10607,新北市汐止區,義民里,0,0,0,2,1,1,0,0
10607,新北市汐止區,禮門里,1,1,0,0,0,0,1,0
10607,新北市汐止區,智慧里,6,4,2,2,1,1,4,0
10607,新北市汐止區,信望里,0,0,0,0,0,0,0,0
10607,新北市汐止區,橋東里,1,1,0,0,0,0,0,1
10607,新北市汐止區,秀峰里,2,1,1,4,4,0,1,0
10607,新北市汐止區,新昌里,4,4,0,1,1,0,3,0
10607,新北市汐止區,復興里,4,1,3,6,0,6,1,1
10607,新北市汐止區,茄苳里,1,0,1,5,2,3,2,0
10607,新北市汐止區,長安里,2,2,0,1,1,0,1,0
10607,新北市汐止區,保安里,0,0,0,1,1,0,0,0
10607,新北市汐止區,保長里,4,2,2,2,2,0,3,3
10607,新北市汐止區,鄉長里,1,0,1,2,1,1,1,0
10607,新北市汐止區,江北里,3,2,1,5,5,0,0,3
10607,新北市汐止區,拱北里,0,0,0,3,1,2,1,3
10607,新北市汐止區,烘內里,0,0,0,0,0,0,1,0
10607,新北市汐止區,八連里,1,0,1,2,0,2,0,0
10607,新北市汐止區,樟樹里,0,0,0,5,4,1,1,2
10607,新北市汐止區,北峰里,3,2,1,0,0,0,0,1
10607,新北市汐止區,北山里,2,2,0,0,0,0,3,3
10607,新北市汐止區,白雲里,0,0,0,3,1,2,2,1
10607,新北市汐止區,橫科里,3,0,3,1,1,0,4,1
10607,新北市汐止區,東山里,0,0,0,0,0,0,0,0
10607,新北市汐止區,福山里,2,1,1,0,0,0,2,2
10607,新北市汐止區,宜興里,1,0,1,2,0,2,0,0
10607,新北市汐止區,中興里,7,3,4,4,2,2,4,1
10607,新北市汐止區,湖光里,7,4,3,3,1,2,7,1
10607,新北市汐止區,仁德里,2,1,1,0,0,0,1,0
10607,新北市汐止區,厚德里,4,3,1,2,1,1,2,2
10607,新北市汐止區,忠孝里,8,5,3,6,2,4,3,1
10607,新北市汐止區,自強里,5,3,2,3,1,2,0,2
10607,新北市汐止區,文化里,2,2,0,1,0,1,1,0
10607,新北市汐止區,金龍里,1,0,1,4,3,1,2,0
10607,新北市汐止區,福德里,3,0,3,3,2,1,1,2
10607,新北市汐止區,興福里,3,2,1,3,1,2,0,0
10607,新北市汐止區,康福里,0,0,0,3,1,2,7,2
10607,新北市汐止區,忠山里,1,1,0,1,1,0,1,0
10607,新北市汐止區,環河里,0,0,0,2,0,2,0,0
10607,新北市汐止區,東勢里,4,2,2,3,2,1,4,2
10607,新北市汐止區,山光里,0,0,0,2,1,1,0,1
10607,新北市汐止區,大同里,1,0,1,1,0,1,0,1
10607,新北市汐止區,崇德里,1,1,0,2,1,1,1,2
10607,新北市汐止區,湖興里,0,0,0,1,0,1,1,0
10607,新北市汐止區,長青里,2,0,2,0,0,0,0,0
10607,新北市汐止區,福安里,3,0,3,0,0,0,4,1
10607,新北市汐止區,秀山里,3,0,3,3,1,2,1,1
10607,新北市汐止區,建成里,1,0,1,0,0,0,3,1
10607,新北市汐止區,城中里,1,0,1,3,3,0,2,2
10607,新北市汐止區,湖蓮里,2,2,0,2,1,1,0,1
10607,新北市汐止區,保新里,4,1,3,0,0,0,0,1
10607,新北市瑞芳區,龍潭里,1,1,0,0,0,0,0,0
10607,新北市瑞芳區,龍興里,2,1,1,1,1,0,2,0
10607,新北市瑞芳區,龍鎮里,1,1,0,0,0,0,1,1
10607,新北市瑞芳區,龍川里,0,0,0,2,2,0,1,0
10607,新北市瑞芳區,龍山里,2,2,0,1,1,0,1,0
10607,新北市瑞芳區,龍安里,0,0,0,1,1,0,1,1
10607,新北市瑞芳區,爪峯里,3,3,0,1,1,0,1,2
10607,新北市瑞芳區,柑坪里,0,0,0,0,0,0,0,0
10607,新北市瑞芳區,東和里,0,0,0,1,1,0,0,1
10607,新北市瑞芳區,上天里,1,0,1,3,0,3,0,0
10607,新北市瑞芳區,吉慶里,2,1,1,2,2,0,1,1
10607,新北市瑞芳區,吉安里,3,1,2,2,0,2,1,1
10607,新北市瑞芳區,傑魚里,2,2,0,5,1,4,1,0
10607,新北市瑞芳區,猴硐里,0,0,0,1,0,1,0,0
10607,新北市瑞芳區,光復里,0,0,0,1,1,0,0,0
10607,新北市瑞芳區,弓橋里,0,0,0,0,0,0,0,0
10607,新北市瑞芳區,碩仁里,0,0,0,0,0,0,0,0
10607,新北市瑞芳區,基山里,0,0,0,0,0,0,0,0
10607,新北市瑞芳區,永慶里,0,0,0,1,0,1,0,0
10607,新北市瑞芳區,崇文里,2,0,2,0,0,0,0,0
10607,新北市瑞芳區,福住里,0,0,0,0,0,0,0,0
10607,新北市瑞芳區,頌德里,0,0,0,2,2,0,0,0
10607,新北市瑞芳區,新山里,0,0,0,2,2,0,0,0
10607,新北市瑞芳區,瓜山里,0,0,0,0,0,0,0,0
10607,新北市瑞芳區,銅山里,0,0,0,0,0,0,0,0
10607,新北市瑞芳區,石山里,0,0,0,0,0,0,0,0
10607,新北市瑞芳區,濓新里,0,0,0,1,1,0,1,0
10607,新北市瑞芳區,濓洞里,0,0,0,1,1,0,0,0
10607,新北市瑞芳區,海濱里,1,1,0,0,0,0,0,0
10607,新北市瑞芳區,瑞濱里,1,1,0,3,2,1,0,1
10607,新北市瑞芳區,深澳里,1,1,0,2,0,2,0,0
10607,新北市瑞芳區,南雅里,0,0,0,1,1,0,0,0
10607,新北市瑞芳區,鼻頭里,1,0,1,0,0,0,2,0
10607,新北市瑞芳區,新峰里,2,1,1,4,2,2,4,3
10607,新北市土城區,埤塘里,2,0,2,6,4,2,2,2
10607,新北市土城區,土城里,2,2,0,0,0,0,0,0
10607,新北市土城區,員林里,5,3,2,3,0,3,1,3
10607,新北市土城區,員仁里,4,3,1,4,3,1,4,4
10607,新北市土城區,長風里,1,1,0,0,0,0,4,0
10607,新北市土城區,日新里,2,2,0,3,2,1,3,1
10607,新北市土城區,日和里,6,4,2,3,1,2,1,0
10607,新北市土城區,貨饒里,4,3,1,2,2,0,1,1
10607,新北市土城區,柑林里,3,2,1,2,0,2,2,0
10607,新北市土城區,埤林里,5,1,4,2,1,1,2,1
10607,新北市土城區,瑞興里,1,1,0,3,3,0,2,0
10607,新北市土城區,清水里,5,2,3,4,1,3,4,2
10607,新北市土城區,清和里,7,2,5,5,2,3,2,3
10607,新北市土城區,永豐里,5,3,2,3,2,1,2,1
10607,新北市土城區,清化里,1,0,1,1,1,0,0,0
10607,新北市土城區,清溪里,5,2,3,7,5,2,2,0
10607,新北市土城區,峯廷里,10,6,4,3,3,0,2,3
10607,新北市土城區,平和里,8,4,4,2,1,1,1,2
10607,新北市土城區,廷寮里,2,2,0,2,0,2,1,2
10607,新北市土城區,大安里,2,2,0,2,0,2,2,1
10607,新北市土城區,永寧里,6,5,1,5,3,2,1,3
10607,新北市土城區,沛陂里,3,1,2,4,4,0,3,1
10607,新北市土城區,頂埔里,7,4,3,4,3,1,2,1
10607,新北市土城區,頂福里,2,1,1,3,2,1,4,3
10607,新北市土城區,頂新里,5,3,2,2,1,1,2,0
10607,新北市土城區,祖田里,2,2,0,0,0,0,0,1
10607,新北市土城區,樂利里,5,4,1,3,2,1,1,2
10607,新北市土城區,廣福里,4,3,1,3,1,2,2,3
10607,新北市土城區,學府里,1,0,1,0,0,0,3,0
10607,新北市土城區,延壽里,8,3,5,1,0,1,3,1
10607,新北市土城區,安和里,3,2,1,1,1,0,2,1
10607,新北市土城區,青雲里,4,3,1,2,2,0,1,0
10607,新北市土城區,員福里,6,5,1,6,4,2,3,0
10607,新北市土城區,延吉里,2,0,2,1,1,0,2,1
10607,新北市土城區,復興里,4,3,1,2,2,0,3,1
10607,新北市土城區,裕生里,2,1,1,3,2,1,1,2
10607,新北市土城區,員信里,4,1,3,2,1,1,0,1
10607,新北市土城區,永富里,4,4,0,1,1,0,0,2
10607,新北市土城區,學成里,3,3,0,0,0,0,2,2
10607,新北市土城區,延和里,6,5,1,4,2,2,4,1
10607,新北市土城區,中正里,3,2,1,2,1,1,4,0
10607,新北市土城區,學士里,3,1,2,2,0,2,1,1
10607,新北市土城區,明德里,3,0,3,3,1,2,3,1
10607,新北市土城區,廣興里,4,0,4,0,0,0,3,1
10607,新北市土城區,青山里,4,1,3,2,1,1,0,0
10607,新北市土城區,金城里,2,0,2,3,2,1,1,2
10607,新北市土城區,延祿里,0,0,0,5,4,1,0,1
10607,新北市蘆洲區,正義里,10,6,4,3,1,2,9,5
10607,新北市蘆洲區,中原里,0,0,0,2,2,0,2,3
10607,新北市蘆洲區,中路里,1,0,1,0,0,0,3,0
10607,新北市蘆洲區,光華里,7,3,4,1,0,1,1,1
10607,新北市蘆洲區,保佑里,4,2,2,5,3,2,1,0
10607,新北市蘆洲區,水湳里,8,6,2,5,1,4,6,2
10607,新北市蘆洲區,樓厝里,3,1,2,1,0,1,2,1
10607,新北市蘆洲區,鷺江里,1,1,0,4,2,2,4,1
10607,新北市蘆洲區,恆德里,3,1,2,6,5,1,2,3
10607,新北市蘆洲區,溪墘里,4,3,1,2,1,1,1,1
10607,新北市蘆洲區,樹德里,1,0,1,3,0,3,4,0
10607,新北市蘆洲區,保和里,2,1,1,1,0,1,0,0
10607,新北市蘆洲區,仁復里,2,1,1,3,3,0,0,0
10607,新北市蘆洲區,得勝里,2,1,1,3,2,1,1,1
10607,新北市蘆洲區,南港里,5,3,2,1,0,1,1,1
10607,新北市蘆洲區,永樂里,5,4,1,3,1,2,3,1
10607,新北市蘆洲區,永康里,4,2,2,1,0,1,3,2
10607,新北市蘆洲區,信義里,2,1,1,0,0,0,1,1
10607,新北市蘆洲區,玉清里,4,3,1,2,2,0,3,1
10607,新北市蘆洲區,復興里,1,0,1,2,2,0,0,1
10607,新北市蘆洲區,水河里,6,3,3,6,3,3,4,3
10607,新北市蘆洲區,仁愛里,5,3,2,2,0,2,4,2
10607,新北市蘆洲區,忠義里,3,1,2,0,0,0,1,2
10607,新北市蘆洲區,九芎里,4,1,3,2,0,2,2,0
10607,新北市蘆洲區,中華里,3,2,1,5,2,3,0,0
10607,新北市蘆洲區,得仁里,2,1,1,0,0,0,2,0
10607,新北市蘆洲區,仁德里,5,4,1,2,2,0,3,3
10607,新北市蘆洲區,仁義里,6,5,1,4,3,1,2,4
10607,新北市蘆洲區,光明里,2,2,0,1,1,0,2,2
10607,新北市蘆洲區,保新里,1,0,1,2,1,1,2,1
10607,新北市蘆洲區,長安里,3,2,1,0,0,0,3,1
10607,新北市蘆洲區,民和里,2,0,2,1,0,1,1,0
10607,新北市蘆洲區,忠孝里,4,3,1,0,0,0,1,1
10607,新北市蘆洲區,福安里,2,1,1,1,0,1,0,1
10607,新北市蘆洲區,永安里,1,1,0,1,1,0,5,2
10607,新北市蘆洲區,延平里,4,1,3,3,1,2,1,1
10607,新北市蘆洲區,成功里,10,6,4,3,2,1,5,2
10607,新北市蘆洲區,永德里,5,5,0,2,0,2,0,0
10607,新北市五股區,興珍里,4,3,1,2,1,1,0,2
10607,新北市五股區,更寮里,2,2,0,1,1,0,0,1
10607,新北市五股區,集福里,1,0,1,5,2,3,3,1
10607,新北市五股區,觀音里,0,0,0,1,0,1,0,0
10607,新北市五股區,成州里,5,3,2,3,1,2,2,1
10607,新北市五股區,成功里,5,1,4,1,1,0,3,2
10607,新北市五股區,五龍里,0,0,0,1,1,0,0,1
10607,新北市五股區,五股里,3,2,1,4,4,0,1,1
10607,新北市五股區,五福里,2,2,0,1,0,1,1,1
10607,新北市五股區,德音里,2,1,1,1,0,1,0,0
10607,新北市五股區,陸一里,1,1,0,4,3,1,0,0
10607,新北市五股區,貿商里,2,1,1,3,2,1,0,1
10607,新北市五股區,德泰里,4,2,2,1,0,1,1,0
10607,新北市五股區,成德里,1,1,0,0,0,0,1,0
10607,新北市五股區,六福里,2,2,0,3,1,2,0,0
10607,新北市五股區,集賢里,3,2,1,1,0,1,4,4
10607,新北市五股區,民義里,2,1,1,1,1,0,2,0
10607,新北市五股區,成泰里,7,1,6,2,1,1,6,2
10607,新北市五股區,水碓里,2,1,1,2,2,0,3,3
10607,新北市五股區,福德里,5,3,2,1,0,1,0,3
10607,新北市泰山區,大科里,0,0,0,1,1,0,0,0
10607,新北市泰山區,黎明里,2,0,2,3,2,1,1,1
10607,新北市泰山區,山腳里,5,4,1,2,1,1,3,2
